,id,uuid,session_id,utm_source,utm_medium,utm_campaign,hotel_id
0,4034,1145549807.1726611234,1726611549,,nan,(not set),hotel_1
1,4037,2039466988.1726611511,1726611615,facebook,cpc,campaign_1,hotel_1
2,4069,1556994523.1726611965,1726612033,google,cpc,,hotel_1
3,4102,901475575.1726612653,1726612722,google,cpc,,hotel_1
4,4145,408000469.1726614788,1726615007,,nan,(not set),hotel_1
5,4146,1097283936.1726622460,1726622848,,nan,(not set),hotel_1
6,4147,2046757301.1726624293,1726624385,facebook,cpc,campaign_1,hotel_1
7,4148,261439511.1726615929,1726625458,l.facebook.com,referral,(not set),hotel_1
8,4150,1877848240.1715013016,1726631197,,nan,(not set),hotel_1
9,4151,369265528.1726631243,1726631350,,nan,(not set),hotel_1
10,4153,1386321193.1726632616,1726632681,(direct),(not set),(not set),hotel_1
11,4154,1304073186.1726331667,1726632709,google,cpc,hu_pmax_brand,hotel_1
12,4155,270862531.1719673907,1726632769,,nan,(not set),hotel_1
13,4156,1312878807.1714135539,1726632829,,nan,(not set),hotel_1
14,4157,1020061150.1725873334,1726632907,google,cpc,(not set),hotel_1
15,4158,1522061108.1726546894,1726633304,facebook,cpc,campaign_1,hotel_1
16,4159,1533169429.1726633772,1726633874,,nan,(not set),hotel_1
17,4160,421794480.1726633853,1726634007,google,cpc,hu_pmax_brand,hotel_1
18,4161,1462885325.1726634368,1726634435,,nan,(not set),hotel_1
19,4162,810043846.1713843015,1726634565,google,cpc,hu_pmax_brand,hotel_1
20,4163,1971804983.1726634508,1726634568,,nan,(not set),hotel_1
21,4164,896673736.1726634444,1726634590,,nan,(not set),hotel_1
22,4165,1811629401.1726306412,1726634667,,nan,(not set),hotel_1
23,4166,439205377.1726634344,1726634750,,nan,(not set),hotel_1
24,4167,1524145074.1726634343,1726634850,,nan,(not set),hotel_1
25,4168,1845591774.1726634686,1726634850,(direct),(not set),(not set),hotel_1
26,4169,2114662708.1726559733,1726635033,,nan,(not set),hotel_1
27,4170,935700975.1726597701,1726635399,,nan,(not set),hotel_1
28,4171,836310086.1714714301,1726635435,,nan,(not set),hotel_1
29,4172,1975934372.1726083991,1726635936,google,cpc,hu_pmax_brand,hotel_1
30,4173,1530490764.1726467263,1726636230,google,organic,(not set),hotel_1
31,4174,368960446.1726465979,1726636302,,nan,(not set),hotel_1
32,4175,445722159.1726636245,1726636334,,nan,(not set),hotel_1
33,4176,993960798.1714038957,1726636651,google,cpc,hu_brand,hotel_1
34,4177,1408879783.1718880464,1726636666,www.kapu.hu,referral,(not set),hotel_1
35,4178,1165632336.1726199126,1726636965,facebook,cpc,campaign_1,hotel_1
36,4179,581180701.1726637100,1726637165,facebook,cpc,campaign_1,hotel_1
37,4180,1779497185.1726637280,1726637349,l.facebook.com,referral,(not set),hotel_1
38,4181,1776480123.1726637572,1726637615,google,cpc,hu_brand,hotel_1
39,4182,17167614.1726637360,1726637697,,nan,(not set),hotel_1
40,4183,bcc7d23a-0877-4a70-9e75-8688b1dd468a,1726637897,google,cpc,,hotel_1
41,4184,1486866591.1726637965,1726637998,google,organic,(not set),hotel_1
42,4185,1058973659.1726570404,1726638011,google,organic,(not set),hotel_1
43,4186,49306819.1714195638,1726638455,,nan,(not set),hotel_1
44,4187,1847500425.1726638272,1726638488,,nan,(not set),hotel_1
45,4188,1506793319.1722501130,1726638506,,nan,(not set),hotel_1
46,4190,1302856589.1714026790,1726638974,,nan,(not set),hotel_1
47,4191,132363178.1726639065,1726639152,,nan,(not set),hotel_1
48,4192,23952684.1724269803,1726639234,hirlevel+,other,campaign_4,hotel_1
49,4193,1187645351.1726639102,1726639383,,nan,(not set),hotel_1
50,4194,1850977178.1726639104,1726639401,,nan,(not set),hotel_1
51,4195,173120038.1722516160,1726639424,bing,cpc,HU ,hotel_1
52,4196,236271533.1726639374,1726639454,google,cpc,hu_brand,hotel_1
53,4197,545608939.1726639418,1726639536,,nan,(not set),hotel_1
54,4198,93147570.1726639584,1726639656,google,cpc,,hotel_1
55,4199,393873515.1726639658,1726639699,,nan,(not set),hotel_1
56,4200,1642810897.1721646769,1726640087,google,cpc,hu_brand,hotel_1
57,4201,1950145900.1719037949,1726640175,,nan,(not set),hotel_1
58,4202,533349741.1726640140,1726640236,google,cpc,,hotel_1
59,4203,1139637413.1714023792,1726640444,google,cpc,(not set),hotel_1
60,4204,1670086920.1726640377,1726640491,source_1,referral,(not set),hotel_1
61,4205,545608939.1726639418,1726640510,,nan,(not set),hotel_1
62,4206,1978930459.1726640594,1726640636,google,cpc,,hotel_1
63,4207,113451916.1715693313,1726640703,m.facebook.com,referral,(not set),hotel_1
64,4208,477178160.1726640839,1726640967,google,cpc,hu_brand,hotel_1
65,4209,1548998382.1725447458,1726641105,google,cpc,hu_brand,hotel_1
66,4210,274600008.1720526141,1726641137,google,cpc,hu_brand,hotel_1
67,4211,142519198.1714033404,1726641225,,nan,(not set),hotel_1
68,4212,1606162236.1725994494,1726641504,facebook,cpc,campaign_1,hotel_1
69,4213,1495489132.1723753501,1726641508,,nan,(not set),hotel_1
70,4214,1144010791.1726641455,1726641679,,nan,(not set),hotel_1
71,4215,17505362.1726640887,1726642125,google,cpc,hu_pmax_brand,hotel_1
72,4216,974648996.1726642336,1726642378,(direct),(not set),(not set),hotel_1
73,4217,1479618078.1726642344,1726642482,,nan,(not set),hotel_1
74,4218,2055688577.1657541888,1726642969,,nan,(not set),hotel_1
75,4219,2014207231.1726642950,1726642984,google,cpc,hu_pmax_brand,hotel_1
76,4220,857456411.1726643132,1726643345,,nan,(not set),hotel_1
77,4221,757503738.1726643628,1726643657,google,cpc,hu_brand,hotel_1
78,4222,2029133184.1726640463,1726643966,google,cpc,hu_pmax_brand,hotel_1
79,4223,199236435.1726643863,1726644189,google,cpc,hu_brand,hotel_1
80,4224,1589721620.1726644228,1726644335,,nan,(not set),hotel_1
81,4225,1648813315.1726644365,1726644545,,nan,(not set),hotel_1
82,4226,1543592370.1726644581,1726644647,google,cpc,,hotel_1
83,4227,1523664123.1726644311,1726644696,,nan,(not set),hotel_1
84,4228,1985552177.1726644691,1726644755,google,organic,(not set),hotel_1
85,4230,159302310.1716226817,1726644928,www.saferpay.com,referral,(not set),hotel_1
86,4231,1555601138.1713352288,1726644965,,nan,(not set),hotel_1
87,4232,1300508466.1725789190,1726645079,,nan,(not set),hotel_1
88,4233,1857271487.1726432501,1726645205,google,cpc,hu_brand,hotel_1
89,4234,1548998382.1725447458,1726645636,google,cpc,hu_brand,hotel_1
90,4235,2014207231.1726642950,1726645642,google,cpc,hu_pmax_brand,hotel_1
91,4236,507379468.1714135947,1726646093,,nan,(not set),hotel_1
92,4237,688422877.1726645898,1726646467,,nan,(not set),hotel_1
93,4238,1500005579.1726646484,1726646528,bing,cpc,HU ,hotel_1
94,4239,1418742699.1726301006,1726646700,google,cpc,,hotel_1
95,4240,1347090865.1716667486,1726646742,,nan,(not set),hotel_1
96,4241,1330070800.1726558597,1726646814,google,cpc,hu_brand,hotel_1
97,4242,1295818829.1726646811,1726646850,google,cpc,,hotel_1
98,4243,1048996059.1726646825,1726646919,,nan,(not set),hotel_1
99,4245,192467191.1726647644,1726647659,google,cpc,,hotel_1
100,4246,1875173877.1726252805,1726647704,facebook,cpc,campaign_1,hotel_1
101,4247,1005827152.1726647717,1726647809,(direct),(not set),(not set),hotel_1
102,4248,1716012950.1711040902,1726647891,hotelcms.hu,referral,(not set),hotel_1
103,4249,2139587838.1726647978,1726648120,google,cpc,,hotel_1
104,4250,2118681401.1726648050,1726648159,facebook,cpc,campaign_1,hotel_1
105,4251,2043832354.1726648176,1726648206,(direct),(not set),(not set),hotel_1
106,4252,2083278935.1726648448,1726648687,,nan,(not set),hotel_1
107,4253,1014954303.1721906770,1726648836,google,cpc,hu_brand,hotel_1
108,4254,1378464798.1726648738,1726648890,google,cpc,,hotel_1
109,4256,681529007.1726649116,1726649126,google,cpc,hu_brand,hotel_1
110,4257,1506793319.1722501130,1726649130,,nan,(not set),hotel_1
111,4258,1326858617.1719384033,1726649325,google,organic,(not set),hotel_1
112,4259,1971804983.1726634508,1726649431,,nan,(not set),hotel_1
113,4260,2026464436.1721416622,1726649481,,nan,(not set),hotel_1
114,4261,1317816484.1723026541,1726649510,redir.d-edgeconnect.media,referral,(not set),hotel_1
115,4262,1887440985.1726649482,1726649692,google,cpc,hu_brand,hotel_1
116,4263,1825161864.1726649931,1726649990,google,cpc,,hotel_1
117,4264,1662721219.1726649935,1726649995,facebook,cpc,campaign_1,hotel_1
118,4265,1749433535.1726649989,1726650038,google,cpc,,hotel_1
119,4266,1693069336.1726650045,1726650241,,nan,(not set),hotel_1
120,4267,954709922.1726650221,1726650260,google,cpc,(not set),hotel_1
121,4268,1738989295.1726650256,1726650291,google,cpc,hu_pmax_brand,hotel_1
122,4269,1549878545.1726650482,1726650517,google,cpc,,hotel_1
123,4270,532083202.1725342176,1726650619,google,cpc,(not set),hotel_1
124,4271,1290922908.1726650508,1726650753,google,cpc,,hotel_1
125,4272,1094961007.1726650745,1726650826,google,cpc,,hotel_1
126,4273,69243128.1726647331,1726650871,google,organic,(not set),hotel_1
127,4274,1326858617.1719384033,1726651097,google,cpc,hu_brand,hotel_1
128,4275,1787219046.1726215359,1726651162,google,cpc,hu_brand,hotel_1
129,4276,1618360682.1726651157,1726650619,google,cpc,(not set),hotel_1
130,4277,2142693567.1726226857,1726652119,redir.d-edgeconnect.media,referral,(not set),hotel_1
131,4278,1420973476.1726652127,1726652280,,nan,(not set),hotel_1
132,4279,447198934.1724667102,1726652570,google,cpc,(not set),hotel_1
133,4280,969008500.1726652537,1726652602,google,cpc,,hotel_1
134,4282,467622245.1726652630,1726652676,google,cpc,hu_brand,hotel_1
135,4283,1631793533.1726652599,1726652726,,nan,(not set),hotel_1
136,4284,164475533.1725877220,1726652767,redir.d-edgeconnect.media,referral,(not set),hotel_1
137,4285,1510677266.1716967029,1726652831,(direct),(not set),(not set),hotel_1
138,4286,1254076999.1726653136,1726653192,google,organic,(not set),hotel_1
139,4287,1250399114.1716796047,1726653197,,nan,(not set),hotel_1
140,4288,1881095537.1726653400,1726653255,google,organic,(not set),hotel_1
141,4289,453582933.1720004634,1726653272,,nan,(not set),hotel_1
142,4290,49643265.1726653481,1726653543,google,organic,(not set),hotel_1
143,4291,1731032086.1726653862,1726653959,google,organic,(not set),hotel_1
144,4292,738316457.1726654192,1726654221,google,cpc,,hotel_1
145,4293,1022819362.1726654389,1726654442,google,cpc,hu_brand,hotel_1
146,4294,1892650510.1726214549,1726654484,google,organic,(not set),hotel_1
147,4295,1879846432.1726653799,1726654703,,nan,(not set),hotel_1
148,4296,341369160.1726654643,1726654804,google,organic,(not set),hotel_1
149,4297,65511180.1726654889,1726654955,,nan,(not set),hotel_1
150,4298,1949843518.1724156876,1726655040,google,cpc,hu_pmax_brand,hotel_1
151,4299,283574932.1726655143,1726655218,fb,other,campaign_8,hotel_1
152,4300,749751374.1726655100,1726655303,,nan,(not set),hotel_1
153,4301,874398879.1726654885,1726655674,google,cpc,(not set),hotel_1
154,4302,1506793319.1722501130,1726655824,,nan,(not set),hotel_1
155,4303,1342162168.1713372101,1726655990,,nan,(not set),hotel_1
156,4304,1027654065.1726573867,1726656137,,nan,(not set),hotel_1
157,4305,817168873.1726656210,1726656261,google,organic,(not set),hotel_1
158,4306,1808373724.1726071406,1726656332,,nan,(not set),hotel_1
159,4307,1346195249.1726656164,1726656364,google,organic,(not set),hotel_1
160,4308,1160828466.1726656100,1726656390,google,cpc,hu_brand,hotel_1
161,4309,1584289584.1722436068,1726656892,google,cpc,hu_brand,hotel_1
162,4310,1157928276.1726657025,1726657026,hotelcms.hu,referral,(not set),hotel_1
163,4311,117777975.1714062372,1726657065,google,cpc,(not set),hotel_1
164,4312,1045362679.1714289855,1726657164,google,cpc,hu_brand,hotel_1
165,4313,1485427337.1726556907,1726657193,source_1,referral,(not set),hotel_1
166,4314,586597404.1714386542,1726657211,google,cpc,hu_brand,hotel_1
167,4315,1734792000.1724137767,1726657234,,nan,(not set),hotel_1
168,4316,599568710.1726565857,1726657243,,nan,(not set),hotel_1
169,4317,1947292587.1716365217,1726657322,google,cpc,hu_brand,hotel_1
170,4318,21584103.1726657575,1726657731,facebook,cpc,campaign_1,hotel_1
171,4320,1716012950.1711040902,1726657796,hotelcms.hu,referral,(not set),hotel_1
172,4321,1326858617.1719384033,1726658156,google,cpc,hu_brand,hotel_1
173,4322,1850964425.1726658101,1726658274,google,cpc,hu_pmax_brand,hotel_1
174,4323,117823124.1726658297,1726658346,google,cpc,,hotel_1
175,4324,483364049.1725951707,1726658363,google,cpc,hu_pmax_brand,hotel_1
176,4325,592702060.1726658417,1726658451,google,cpc,hu_brand,hotel_1
177,4326,1295818829.1726646811,1726658613,google,cpc,,hotel_1
178,4328,1926496274.1726658891,1726659007,google,cpc,,hotel_1
179,4329,2105926575.1726658837,1726659059,,nan,(not set),hotel_1
180,4330,2055688577.1657541888,1726659084,,nan,(not set),hotel_1
181,4331,1476860581.1716998093,1726659092,google,cpc,(not set),hotel_1
182,4332,2006857835.1726659114,1726659329,google,organic,(not set),hotel_1
183,4333,875699741.1726423677,1726659588,,nan,(not set),hotel_1
184,4334,1165467352.1726659699,1726659735,google,organic,(not set),hotel_1
185,4335,1517561714.1726659870,1726659974,google,cpc,,hotel_1
186,4336,524342474.1726660002,1726660033,bing,cpc,AT ,hotel_1
187,4337,365379805.1725131919,1726660105,google,cpc,hu_brand,hotel_1
188,4338,1252481006.1726660106,1726660226,,nan,(not set),hotel_1
189,4339,528337376.1724333036,1726660260,google,cpc,hu_pmax_brand,hotel_1
190,4340,195045519.1726660237,1726660298,google,cpc,hu_brand,hotel_1
191,4341,970453558.1725434829,1726660709,www.msn.com,referral,(not set),hotel_1
192,4342,1803718700.1724929585,1726660726,facebook,cpc,campaign_1,hotel_1
193,4343,1005470948.1715775926,1726660759,google,cpc,hu_brand,hotel_1
194,4344,d110e01a-a706-4e3f-b9e3-1e9e947fbd33,1726660964,google,cpc,hu_brand,hotel_1
195,4345,2095735493.1726661130,1726661288,facebook,cpc,campaign_1,hotel_1
196,4346,181898209.1726661409,1726661480,(direct),(not set),(not set),hotel_1
197,4347,1168766610.1718651739,1726661536,google,cpc,hu_brand,hotel_1
198,4348,789176166.1726661646,1726661674,(direct),(not set),(not set),hotel_1
199,4349,113147580.1726661829,1726661948,m.facebook.com,referral,(not set),hotel_1
200,4350,240942364.1726661978,1726661989,google,organic,(not set),hotel_1
201,4351,1647652532.1726662067,1726662077,google,cpc,hu_brand,hotel_1
202,4352,1110662854.1716838195,1726662077,,nan,(not set),hotel_1
203,4353,1510677266.1716967029,1726662896,(direct),(not set),(not set),hotel_1
204,4354,337614041.1726662949,1726663134,,nan,(not set),hotel_1
205,4355,1172833517.1726663071,1726663163,google,cpc,hu_brand,hotel_1
206,4356,1450643156.1719676129,1726663204,,nan,(not set),hotel_1
207,4357,365379805.1725131919,1726663341,google,cpc,hu_brand,hotel_1
208,4358,772418992.1726663293,1726663419,google,cpc,,hotel_1
209,4359,1011442909.1724665332,1726663463,google,organic,(not set),hotel_1
210,4360,1902595614.1726663292,1726663584,google,organic,(not set),hotel_1
211,4361,109706932.1726663333,1726663620,google,cpc,,hotel_1
212,4362,1058973659.1726570404,1726663881,google,organic,(not set),hotel_1
213,4363,1917978161.1726663990,1726664036,bing,cpc,HU ,hotel_1
214,4364,1313961216.1726664031,1726664105,facebook,cpc,campaign_1,hotel_1
215,4365,1610361391.1725805236,1726664119,,nan,(not set),hotel_1
216,4366,1159436689.1726664376,1726664466,google,cpc,,hotel_1
217,4367,1109341171.1726664326,1726664466,(direct),(not set),(not set),hotel_1
218,4368,380977651.1726664501,1726664585,google,organic,(not set),hotel_1
219,4369,1190289323.1726664772,1726664844,l.facebook.com,referral,(not set),hotel_1
220,4370,1472877587.1726664853,1726664942,google,cpc,hu_brand,hotel_1
221,4371,340235474.1726664748,1726665067,google,cpc,(not set),hotel_1
222,4372,543983098.1726665003,1726665070,,nan,(not set),hotel_1
223,4373,413856553.1726483191,1726665117,google,organic,(not set),hotel_1
224,4374,1756317247.1725389204,1726665240,,nan,(not set),hotel_1
225,4375,163623962.1726663969,1726665396,facebook,cpc,campaign_1,hotel_1
226,4376,2095593621.1726665442,1726665473,google,cpc,,hotel_1
227,4377,1879364948.1724406799,1726665628,,nan,(not set),hotel_1
228,4378,820585964.1725960113,1726665650,,nan,(not set),hotel_1
229,4379,786488170.1726665851,1726665924,(direct),(not set),(not set),hotel_1
230,4380,627003460.1726666465,1726666493,google,cpc,hu_brand,hotel_1
231,4381,2026807594.1717690323,1726666521,,nan,(not set),hotel_1
232,4382,2074174520.1725873436,1726666537,,nan,(not set),hotel_1
233,4383,333532162.1726666272,1726666587,(direct),(not set),(not set),hotel_1
234,4384,85479839.1726666542,1726666632,(direct),(not set),(not set),hotel_1
235,4385,2128038792.1726666705,1726666749,google,cpc,,hotel_1
236,4386,168171791.1726666275,1726666993,,nan,(not set),hotel_1
237,4387,1889231124.1726667017,1726667109,source_1,referral,(not set),hotel_1
238,4388,771314749.1726666900,1726667141,google,cpc,hu_pmax_brand,hotel_1
239,4389,2037214368.1716235827,1726667180,google,cpc,,hotel_1
240,4390,1778016652.1726667153,1726667183,google,cpc,,hotel_1
241,4391,1159436689.1726664376,1726667223,google,cpc,,hotel_1
242,4392,848602279.1726667432,1726667500,google,cpc,,hotel_1
243,4393,1523252513.1726667695,1726667740,,nan,(not set),hotel_1
244,4394,1527972665.1726044102,1726667754,(direct),(not set),(not set),hotel_1
245,4395,1050669726.1726156869,1726668415,google,cpc,,hotel_1
246,4396,1639669485.1719059022,1726668628,google,cpc,hu_brand,hotel_1
247,4397,1690514029.1726668522,1726668664,google,cpc,hu_brand,hotel_1
248,4398,1001706033.1726666933,1726668936,google,cpc,hu_brand,hotel_1
249,4399,9d7788f5-cee8-4487-ac7b-fb634ff79ded,1726668989,google,cpc,hu_brand,hotel_1
250,4400,228994852.1714980368,1726669114,google,cpc,,hotel_1
251,4401,1222274438.1726076700,1726669268,google,cpc,hu_pmax_brand,hotel_1
252,4402,776935554.1726669327,1726669341,google,cpc,hu_brand,hotel_1
253,4403,1581999501.1726669734,1726669816,google,cpc,hu_pmax_brand,hotel_1
254,4404,176077236.1726668658,1726669843,redir.d-edgeconnect.media,referral,(not set),hotel_1
255,4405,2101712868.1726670035,1726670094,google,cpc,hu_pmax_brand,hotel_1
256,4406,1781404574.1726670122,1726670143,google,cpc,hu_pmax_brand,hotel_1
257,4407,2052018728.1726171005,1726670230,source_1,referral,(not set),hotel_1
258,4408,259275738.1717348619,1726670958,,nan,(not set),hotel_1
259,4409,1139637413.1714023792,1726670976,google,cpc,,hotel_1
260,4410,684268856.1726670530,1726671091,google,organic,(not set),hotel_1
261,4411,49643265.1726653481,1726671160,google,organic,(not set),hotel_1
262,4412,1902595614.1726663292,1726671255,google,organic,(not set),hotel_1
263,4413,543983098.1726665003,1726671526,,nan,(not set),hotel_1
264,4414,1496951565.1726672080,1726672283,facebook,cpc,campaign_1,hotel_1
265,4415,2037294239.1726672381,1726672451,(direct),(not set),(not set),hotel_1
266,4416,807657195.1726667943,1726672567,google,cpc,,hotel_1
267,4417,1299206025.1726672643,1726672673,redir.d-edgeconnect.media,referral,(not set),hotel_1
268,4418,1195854381.1726672893,1726672961,,nan,(not set),hotel_1
269,4419,109706932.1726663333,1726673154,google,cpc,,hotel_1
270,4420,786488170.1726665851,1726673354,(direct),(not set),(not set),hotel_1
271,4421,2058939331.1726673403,1726673414,redir.d-edgeconnect.media,referral,(not set),hotel_1
272,4422,1702999807.1715014166,1726673763,,nan,(not set),hotel_1
273,4423,244116138.1726673733,1726673790,bing,cpc,CZ ,hotel_1
274,4424,1599652476.1726673903,1726674048,google,cpc,hu_brand,hotel_1
275,4425,1935516284.1721826094,1726674297,,nan,(not set),hotel_1
276,4426,1393397889.1726675005,1726675068,google,cpc,hu_brand,hotel_1
277,4427,1838167714.1726675392,1726675450,,nan,(not set),hotel_1
278,4428,1696746532.1726675407,1726675456,(direct),(not set),(not set),hotel_1
279,4429,1139637413.1714023792,1726675505,google,cpc,,hotel_1
280,4430,832726644.1714669538,1726675552,facebook,cpc,campaign_1,hotel_1
281,4431,1436410541.1726675488,1726675693,,nan,(not set),hotel_1
282,4433,966295436.1726675972,1726675978,redir.d-edgeconnect.media,referral,(not set),hotel_1
283,4434,1544215904.1725304369,1726676061,google,cpc,,hotel_1
284,4435,1645948894.1721616399,1726676181,google,cpc,hu_brand,hotel_1
285,4436,1159436689.1726664376,1726676525,google,cpc,,hotel_1
286,4437,1638558266.1716133170,1726676530,,nan,(not set),hotel_1
287,4438,1910163452.1726676323,1726676555,www.msn.com,referral,(not set),hotel_1
288,4439,609484697.1726676628,1726676683,redir.d-edgeconnect.media,referral,(not set),hotel_1
289,4440,1139637413.1714023792,1726676783,google,cpc,,hotel_1
290,4441,1930086068.1726676749,1726676809,google,cpc,,hotel_1
291,4442,1620683399.1725256132,1726677018,google,cpc,hu_brand,hotel_1
292,4443,1471197354.1715177735,1726677090,google,cpc,,hotel_1
293,4444,1603786095.1726677093,1726677126,google,cpc,hu_brand,hotel_1
294,4445,2135939752.1726677281,1726677322,google,cpc,hu_brand,hotel_1
295,4446,1661031766.1726326497,1726677414,google,cpc,hu_brand,hotel_1
296,4447,1926342067.1723818219,1726677791,google,cpc,hu_brand,hotel_1
297,4448,453582933.1720004634,1726677957,,nan,(not set),hotel_1
298,4449,1615152915.1726677972,1726678053,,nan,(not set),hotel_1
299,4450,1952616285.1726666359,1726678154,redir.d-edgeconnect.media,referral,(not set),hotel_1
300,4451,1059372034.1726678440,1726678465,facebook,cpc,campaign_1,hotel_1
301,4452,2015780439.1726678670,1726678749,(direct),(not set),(not set),hotel_1
302,4453,1645769769.1726412724,1726679110,google,organic,(not set),hotel_1
303,4454,ec5aa064-eb20-4343-8224-5bff6fc54d1b,1726679232,,nan,(not set),hotel_1
304,4455,1596478289.1726679561,1726679672,google,cpc,hu_pmax_brand,hotel_1
305,4456,126715463.1714668133,1726679722,,nan,(not set),hotel_1
306,4457,2043832354.1726648176,1726679864,,nan,(not set),hotel_1
307,4458,350394268.1726419088,1726680221,google,organic,(not set),hotel_1
308,4459,955806206.1726680105,1726680258,google,cpc,,hotel_1
309,4460,1803594322.1714468902,1726680566,google,cpc,hu_brand,hotel_1
310,4461,473453598.1726680482,1726680626,google,cpc,,hotel_1
311,4462,2043832354.1726648176,1726680661,,nan,(not set),hotel_1
312,4463,1408575630.1726680267,1726680707,redir.d-edgeconnect.media,referral,(not set),hotel_1
313,4464,564334781.1725086437,1726680726,ajanlat,other,proposal-by-phone,hotel_1
314,4465,2022541634.1725402992,1726681011,google,cpc,,hotel_1
315,4466,1898220707.1726680826,1726681013,facebook,cpc,campaign_1,hotel_1
316,4467,1404594782.1726680986,1726681028,google,cpc,hu_brand,hotel_1
317,4468,1732376215.1726600914,1726681114,google,cpc,,hotel_1
318,4469,1146711530.1722605125,1726681515,google,cpc,hu_brand,hotel_1
319,4470,623978782.1726681648,1726681859,,nan,(not set),hotel_1
320,4471,450530000.1714287733,1726681898,,nan,(not set),hotel_1
321,4472,382811877.1726681742,1726681902,facebook,cpc,campaign_1,hotel_1
322,4473,1338342473.1725963541,1726682396,(direct),(not set),(not set),hotel_1
323,4474,14829244.1726682344,1726682453,google,cpc,,hotel_1
324,4475,421957462.1726682439,1726682576,google,cpc,,hotel_1
325,4476,1820580149.1726682230,1726682578,google,cpc,(not set),hotel_1
326,4477,1571666459.1726682354,1726682637,google,cpc,,hotel_1
327,4478,754465246.1726682607,1726682672,,nan,(not set),hotel_1
328,4479,226375509.1726680573,1726682795,google,organic,(not set),hotel_1
329,4480,85607528.1726682806,1726682912,google,cpc,,hotel_1
330,4481,1698147903.1726682951,1726682995,google,cpc,hu_brand,hotel_1
331,4482,746791710.1725656032,1726683742,google,cpc,,hotel_1
332,4483,1711219068.1725536022,1726683816,google,cpc,,hotel_1
333,4484,586560998.1726683874,1726683881,redir.d-edgeconnect.media,referral,(not set),hotel_1
334,4486,106601937.1726683974,1726684092,google,organic,(not set),hotel_1
335,4487,939294107.1726684048,1726684097,facebook,cpc,campaign_1,hotel_1
336,4488,26628341.1725202820,1726684355,,nan,(not set),hotel_1
337,4489,1527153914.1726510926,1726684381,google,cpc,,hotel_1
338,4490,1777090839.1726684309,1726684393,google,cpc,hu_pmax_brand,hotel_1
339,4491,1627560599.1724500651,1726684408,google,cpc,,hotel_1
340,4492,1673701974.1724831892,1726684564,google,cpc,hu_pmax_brand,hotel_1
341,4493,1925221611.1726682683,1726684642,statics.teams.cdn.office.net,referral,(not set),hotel_1
342,4494,708554453.1726403941,1726684917,google,cpc,hu_pmax_brand,hotel_1
343,4495,934949599.1726684993,1726685018,google,cpc,,hotel_1
344,4496,1369039922.1726685005,1726685066,(direct),(not set),(not set),hotel_1
345,4497,532141047.1726684979,1726685099,google,cpc,,hotel_1
346,4498,1678052236.1726685064,1726685103,google,cpc,,hotel_1
347,4499,1875901260.1726685504,1726685547,google,cpc,hu_brand,hotel_1
348,4500,885448773.1726685238,1726685548,(direct),(not set),(not set),hotel_1
349,4501,1276187883.1725818656,1726685582,google,cpc,(not set),hotel_1
350,4502,133257029.1724659671,1726685789,google,cpc,hu_pmax_brand,hotel_1
351,4503,879371517.1725983135,1726685986,m.facebook.com,referral,(not set),hotel_1
352,4504,1669887032.1725685709,1726686180,google,cpc,hu_brand,hotel_1
353,4505,1087359708.1719051360,1726686306,m.facebook.com,referral,(not set),hotel_1
354,4506,1459251584.1726686314,1726686361,google,cpc,hu_brand,hotel_1
355,4507,47266960.1726037346,1726686430,(direct),(not set),(not set),hotel_1
356,4508,1613339029.1724300616,1726686589,google,cpc,,hotel_1
357,4509,1858999559.1718188052,1726686664,google,organic,(not set),hotel_1
358,4510,854799602.1726686538,1726686716,,nan,(not set),hotel_1
359,4512,721681927.1726685396,1726687049,google,cpc,(not set),hotel_1
360,4513,1538168887.1726686991,1726687097,google,cpc,,hotel_1
361,4514,1074778475.1726330958,1726687176,(direct),(not set),(not set),hotel_1
362,4515,607018857.1726686922,1726687575,google,organic,(not set),hotel_1
363,4516,1734075497.1726687993,1726688028,google,organic,(not set),hotel_1
364,4517,1440353789.1722678369,1726688256,l.facebook.com,referral,(not set),hotel_1
365,4518,460761242.1722078582,1726688406,google,cpc,hu_brand,hotel_1
366,4519,1519753126.1724514685,1726688552,google,organic,(not set),hotel_1
367,4520,2066195670.1726250747,1726688712,google,cpc,,hotel_1
368,4521,115008477.1724417471,1726688831,google,organic,(not set),hotel_1
369,4522,c025037d-1da8-4369-a8f6-fada428e30a9,1726688890,google,organic,(not set),hotel_1
370,4523,240302294.1720181072,1726689040,google,cpc,hu_brand,hotel_1
371,4524,96912137.1725990141,1726689248,(direct),(not set),(not set),hotel_1
372,4525,1270950879.1723301755,1726689420,google,cpc,,hotel_1
373,4526,266039631.1726688677,1726689567,google,cpc,hu_brand,hotel_1
374,4527,776935554.1726669327,1726689976,google,cpc,hu_brand,hotel_1
375,4528,125961350.1726689901,1726690064,,nan,(not set),hotel_1
376,4653,365379805.1725131919,1726690426,google,cpc,hu_brand,hotel_1
377,4764,1613845412.1726688979,1726690549,google,organic,(not set),hotel_1
378,4765,575458659.1726690711,1726690982,google,cpc,,hotel_1
379,4766,1982740598.1726690905,1726690999,(direct),(not set),(not set),hotel_1
380,4767,1589721620.1726644228,1726691393,,nan,(not set),hotel_1
381,4768,395749670.1726691189,1726691423,google,cpc,,hotel_1
382,4769,1328957989.1726691831,1726691947,google,cpc,,hotel_1
383,4770,279297486.1726691907,1726692113,google,cpc,,hotel_1
